city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
0.92,0,1,0,1,1,1,0,0,1,30,0.0
0.624,0,0,1,0,0,0,1,0,1,83,0.0
0.92,0,1,0,0,0,17,1,0,2,87,0.0
0.92,0,1,0,0,4,10,3,0,2,80,0.0
0.897,0,1,0,0,0,7,5,0,3,27,0.0
0.92,0,1,0,0,0,19,6,0,10,16,0.0
0.92,0,1,0,1,0,7,2,2,1,56,1.0
0.89,0,1,0,2,0,14,0,0,1,24,0.0
0.926,0,1,0,1,0,8,1,0,4,53,0.0
0.91,0,0,1,1,0,13,1,2,1,57,1.0
0.92,1,1,0,0,0,20,1,0,10,130,0.0
0.926,0,1,1,2,0,7,1,0,2,43,0.0
0.92,0,0,0,1,0,9,1,0,1,198,1.0
0.527,0,1,0,1,0,9,1,0,0,29,1.0
0.91,0,1,0,0,0,1,1,0,1,46,0.0
0.939,0,1,1,0,0,4,7,0,1,109,0.0
0.804,0,0,2,1,0,2,7,0,1,2,1.0
0.848,0,1,1,0,0,9,0,0,1,103,0.0
0.92,0,1,0,0,1,1,1,0,10,94,0.0
0.698,0,1,1,0,0,0,6,4,10,6,0.0
0.91,0,1,0,0,0,1,0,0,10,162,0.0
0.624,0,0,1,0,0,6,0,0,0,21,1.0
0.92,2,1,1,0,0,6,0,0,0,48,0.0
0.624,0,1,0,0,0,9,0,1,2,118,0.0
0.92,0,1,0,0,0,11,0,0,1,37,0.0
0.698,0,0,2,1,0,16,0,0,3,70,0.0
0.843,0,1,0,0,0,1,2,2,10,12,0.0
0.92,0,1,0,0,0,1,4,4,1,117,0.0
0.624,0,1,0,1,0,8,4,0,0,78,1.0
0.698,0,1,1,0,0,7,0,1,3,51,0.0
0.92,1,1,1,1,0,10,4,2,1,20,1.0
0.92,2,1,0,0,0,0,4,2,2,55,1.0
0.926,0,1,0,1,0,10,0,0,1,9,0.0
0.91,0,1,0,0,0,1,1,0,10,114,0.0
0.698,0,0,0,0,0,3,1,0,1,96,1.0
0.92,0,0,1,1,0,9,1,2,0,166,0.0
0.92,0,1,0,1,0,10,2,0,2,99,0.0
0.555,0,0,1,0,0,2,2,0,1,3,0.0
0.92,1,0,0,3,1,1,4,4,4,214,1.0
0.624,1,0,0,1,0,7,7,0,1,37,1.0
0.926,1,1,0,0,0,16,4,0,2,60,0.0
0.647,0,1,0,1,0,10,0,0,1,74,0.0
0.897,0,0,1,0,0,4,0,0,1,25,0.0
0.8959999999999999,0,0,0,1,0,1,0,0,10,26,0.0
0.855,0,1,0,2,0,10,5,0,1,145,0.0
0.92,0,1,0,0,0,17,1,1,1,70,0.0
0.939,0,1,0,0,0,1,2,0,10,102,0.0
0.624,0,1,0,0,0,5,0,0,1,168,1.0
0.91,0,1,0,0,0,1,1,0,10,83,0.0
0.878,0,1,0,1,0,13,2,0,3,28,0.0
0.92,0,1,0,0,3,1,2,0,10,7,0.0
0.92,0,1,1,2,3,4,3,0,10,108,0.0
0.855,0,1,0,1,0,17,3,0,1,9,0.0
0.754,0,0,0,2,0,2,5,0,1,37,0.0
0.855,0,1,0,1,0,6,2,0,3,37,0.0
0.92,0,1,0,0,0,6,2,0,3,170,0.0
0.926,0,1,0,0,0,5,0,0,1,18,0.0
0.92,1,0,0,0,0,14,1,0,0,147,0.0
0.926,1,0,1,1,0,8,3,0,10,9,1.0
0.92,1,0,1,0,0,7,1,0,1,157,0.0
0.624,0,1,1,0,0,0,1,0,0,284,1.0
0.624,0,0,1,0,0,6,1,0,1,34,1.0
0.754,0,1,0,4,0,3,1,0,0,109,0.0
0.926,1,0,1,0,0,9,5,0,1,56,0.0
0.92,0,0,0,0,0,3,5,0,0,92,0.0
0.624,0,1,0,0,0,3,5,0,0,180,1.0
0.624,0,1,2,1,2,4,1,0,1,3,0.0
0.794,0,1,0,2,2,9,0,0,10,104,0.0
0.92,0,1,0,0,0,4,4,4,4,23,0.0
0.624,0,1,0,0,0,2,4,0,0,8,0.0
0.884,0,1,0,0,0,15,0,0,3,86,1.0
0.92,0,0,0,0,0,13,5,0,10,34,0.0
0.91,0,1,0,2,0,11,2,0,10,42,0.0
0.926,0,1,2,0,0,9,2,0,2,74,0.0
0.698,0,0,0,0,0,4,2,0,0,23,1.0
0.624,0,1,0,1,0,8,0,2,1,18,0.0
0.92,0,1,0,1,0,1,3,0,10,7,0.0
0.698,0,1,0,0,0,2,1,0,1,10,0.0
0.91,0,1,0,1,0,13,1,0,2,328,0.0
0.899,0,1,1,0,0,15,2,0,2,6,0.0
0.92,0,1,1,0,0,0,0,0,1,53,0.0
0.878,0,1,0,0,0,1,0,0,4,60,1.0
0.92,0,1,0,0,0,8,3,1,4,77,0.0
0.91,0,0,0,2,0,10,3,1,1,51,0.0
0.92,1,0,1,0,1,0,3,1,3,37,1.0
0.92,1,0,1,2,1,4,6,0,1,21,0.0
0.55,1,1,2,2,1,16,0,2,2,146,1.0
0.926,0,0,0,0,1,14,0,2,1,24,1.0
0.92,0,0,0,0,0,2,6,5,1,78,1.0
0.91,0,1,0,2,0,1,6,5,1,40,0.0
0.55,0,1,0,2,0,6,3,0,3,56,1.0
0.92,0,1,0,0,0,1,2,0,4,57,0.0
0.624,0,1,0,1,0,7,2,0,1,102,0.0
0.915,0,1,0,1,0,9,2,2,2,68,1.0
0.836,0,1,0,0,0,13,0,0,3,20,0.0
0.899,0,1,0,0,0,1,4,0,10,94,0.0
0.92,0,0,1,0,0,10,6,0,1,50,0.0
0.855,0,1,0,0,0,9,6,0,3,38,0.0
0.913,0,1,1,0,0,13,0,0,1,42,0.0
0.7759999999999999,1,0,1,0,2,1,1,0,1,34,0.0
0.92,1,1,0,0,0,1,3,3,2,8,0.0
0.92,1,1,1,1,0,6,0,0,2,28,0.0
0.802,0,1,0,0,0,15,6,0,10,10,0.0
0.895,0,0,0,1,0,14,0,0,10,74,0.0
0.939,0,1,0,1,0,1,0,0,1,15,0.0
0.899,0,1,0,0,0,1,2,0,10,7,1.0
0.624,0,1,1,1,0,3,3,0,1,11,1.0
0.624,0,0,0,0,0,5,2,0,0,28,1.0
0.893,0,1,0,0,3,1,1,0,10,25,0.0
0.555,0,1,0,0,1,6,1,1,2,70,1.0
0.897,0,1,0,0,0,17,6,0,1,18,0.0
0.926,1,1,0,2,0,6,6,0,0,23,0.0
0.92,0,1,0,1,0,1,4,0,3,86,0.0
0.624,0,1,1,1,0,2,4,0,1,34,1.0
0.92,0,1,0,1,0,1,2,0,10,50,0.0
0.624,0,0,1,2,0,7,2,0,0,46,1.0
0.92,0,1,0,4,0,1,5,1,2,35,0.0
0.92,0,0,1,1,0,10,1,2,10,104,0.0
0.92,0,0,0,0,0,1,5,0,10,69,0.0
0.91,0,1,0,1,0,14,4,0,10,47,0.0
0.624,0,0,0,2,0,10,4,0,0,26,0.0
0.926,0,0,0,0,0,1,4,0,0,162,0.0
0.92,0,1,0,0,0,12,1,0,10,45,0.0
0.843,0,1,0,1,0,18,2,0,4,7,0.0
0.939,2,0,0,2,0,4,0,0,2,12,0.0
0.92,0,1,0,0,1,1,1,0,3,11,1.0
0.479,0,1,0,4,1,19,1,0,0,62,1.0
0.926,0,1,1,0,0,9,7,2,1,37,0.0
0.92,0,1,0,0,0,12,3,3,4,50,0.0
0.624,0,1,0,0,0,14,6,0,1,224,0.0
0.624,0,1,1,1,0,5,6,0,2,62,0.0
0.91,1,1,0,1,1,2,1,0,1,20,0.0
0.893,1,1,2,2,1,5,5,3,1,23,0.0
0.647,1,1,1,1,0,4,5,3,1,26,1.0
0.624,1,0,1,2,0,3,5,3,0,58,0.0
0.743,1,1,1,2,0,2,1,0,0,108,0.0
0.897,1,1,0,1,4,9,5,2,3,28,0.0
0.624,0,1,0,0,0,8,7,0,1,57,1.0
0.92,0,1,1,0,0,10,2,0,10,39,0.0
0.925,0,0,0,1,1,1,6,0,0,13,0.0
0.926,1,1,0,1,2,7,0,0,2,83,0.0
0.92,0,1,2,0,0,16,2,0,10,90,0.0
0.579,0,0,0,1,0,2,1,0,2,32,0.0
0.92,0,1,2,0,0,10,2,0,1,55,0.0
0.887,0,1,0,1,0,13,0,0,2,83,0.0
0.624,0,1,0,0,0,5,3,0,1,92,0.0
0.92,0,1,0,0,2,3,1,4,1,74,0.0
0.92,0,0,1,0,0,9,1,4,10,46,0.0
0.92,0,1,0,0,0,14,1,1,1,11,0.0
0.698,0,1,0,4,0,4,1,1,1,13,0.0
0.899,0,1,0,0,0,16,6,1,4,50,0.0
0.926,0,1,0,1,0,1,4,0,2,59,0.0
0.92,0,1,0,1,1,1,4,0,1,15,0.0
0.624,1,0,0,1,0,2,4,1,1,7,0.0
0.624,1,1,0,1,0,0,1,0,2,22,1.0
0.92,0,0,0,4,0,6,1,0,0,56,0.0
0.843,0,0,1,1,0,15,1,0,0,12,0.0
0.925,1,1,0,0,0,5,6,0,1,75,0.0
0.92,0,1,0,0,0,16,2,0,3,12,0.0
0.92,0,1,0,1,1,13,6,2,10,182,0.0
0.92,0,1,0,0,0,9,1,0,2,75,0.0
0.92,0,1,0,0,0,1,1,0,10,29,0.0
0.7809999999999999,1,1,0,1,0,7,2,0,1,21,0.0
0.92,0,1,0,0,0,2,0,0,2,5,0.0
0.897,0,1,0,1,0,9,0,0,1,4,0.0
0.92,0,0,0,0,0,0,1,1,1,17,1.0
0.794,1,1,2,0,0,5,4,0,1,65,0.0
0.804,0,1,0,0,0,17,4,0,1,75,0.0
0.754,2,0,0,0,0,0,4,0,0,7,0.0
0.92,0,1,0,0,0,4,0,0,1,42,0.0
0.92,0,0,1,0,0,2,0,0,1,12,0.0
0.804,0,1,1,1,0,7,2,2,1,2,1.0
0.939,0,1,0,0,0,9,2,0,1,40,0.0
0.698,0,0,0,2,0,8,2,0,0,63,0.0
0.8959999999999999,0,0,0,0,0,1,2,0,0,10,0.0
0.754,0,0,1,0,0,5,2,0,0,46,0.0
0.926,0,0,0,3,0,1,2,0,1,18,0.0
0.92,0,0,1,2,0,7,1,0,1,55,0.0
0.878,0,1,2,4,0,8,1,0,1,4,0.0
0.926,0,0,2,0,0,7,1,0,1,324,1.0
0.767,0,1,0,0,0,4,0,0,1,26,0.0
0.6890000000000001,0,1,0,0,0,16,3,0,10,140,0.0
0.92,0,0,0,3,1,1,3,0,10,158,0.0
0.624,0,1,1,0,0,6,1,0,0,6,1.0
0.92,0,0,0,1,0,2,1,0,1,80,1.0
0.682,0,0,1,2,0,2,1,0,0,260,0.0
0.92,0,0,0,0,0,20,0,0,10,7,0.0
0.897,0,0,0,2,0,0,0,0,1,64,0.0
0.92,0,0,0,2,0,3,0,0,0,22,0.0
0.624,0,1,1,1,0,1,0,0,1,22,0.0
0.624,0,1,1,1,0,3,0,0,2,34,0.0
0.624,0,1,0,0,0,10,0,0,0,44,1.0
0.725,0,0,1,0,0,3,0,0,1,50,0.0
0.92,0,1,0,0,0,9,1,3,10,78,0.0
0.897,0,1,0,1,0,11,0,0,2,12,0.0
0.92,0,1,2,0,0,7,2,0,3,28,0.0
0.893,0,1,0,1,0,10,4,0,10,222,0.0
0.92,0,0,0,1,0,9,0,2,10,13,0.0
0.698,0,1,0,0,0,8,1,2,3,7,0.0
0.92,0,1,0,0,0,10,2,0,3,33,0.0
0.6890000000000001,0,0,0,0,0,5,5,0,1,61,0.0
0.92,0,1,0,4,0,12,5,0,1,78,0.0
0.924,0,1,0,0,4,12,5,3,0,50,0.0
0.92,0,1,0,0,0,1,0,0,10,51,0.0
0.91,0,1,0,0,0,1,0,1,1,82,0.0
0.91,0,0,1,0,0,8,1,1,1,74,0.0
0.939,0,0,2,0,0,2,1,1,0,36,0.0
0.884,0,1,0,0,0,5,2,0,1,7,0.0
0.55,0,1,1,0,0,2,2,0,1,65,1.0
0.878,0,0,2,2,0,1,4,0,10,196,0.0
0.847,0,1,0,1,0,3,4,0,0,39,0.0
0.92,1,0,0,0,0,9,2,0,4,34,0.0
0.887,0,0,0,2,0,5,2,0,2,106,0.0
0.91,0,1,0,1,0,6,2,0,4,15,0.0
0.848,0,1,0,0,0,7,0,0,0,86,0.0
0.847,0,0,0,0,0,20,2,0,0,9,0.0
0.92,0,1,0,0,0,13,0,1,1,84,0.0
0.624,0,0,1,2,0,7,0,1,2,25,0.0
0.92,0,1,0,0,0,10,0,1,2,4,0.0
0.926,1,1,0,1,0,1,2,0,1,140,0.0
0.926,0,1,0,0,0,15,2,0,10,14,0.0
0.92,0,1,2,0,5,7,4,2,10,22,0.0
0.897,0,1,0,1,0,14,1,0,1,83,0.0
0.939,0,0,0,0,0,17,1,0,10,194,0.0
0.624,0,1,0,0,0,10,1,0,2,12,0.0
0.92,0,1,0,0,0,1,1,0,2,110,1.0
0.624,0,1,0,0,0,4,7,0,1,70,0.0
0.624,0,1,1,0,0,4,0,0,1,105,0.0
0.698,2,1,1,3,1,1,0,0,1,9,1.0
0.836,0,0,2,2,1,1,0,0,2,108,0.0
0.754,0,0,0,3,0,1,2,2,10,26,0.0
0.91,0,1,0,0,0,5,0,0,1,70,0.0
0.91,0,1,0,0,0,17,0,0,2,52,0.0
0.92,0,0,2,0,2,6,2,2,3,55,0.0
0.738,0,1,1,0,0,3,1,0,1,55,1.0
0.926,0,0,1,0,0,1,1,0,2,27,0.0
0.843,0,0,1,4,0,8,1,0,1,162,0.0
0.8270000000000001,0,1,0,1,0,13,4,0,0,15,0.0
0.897,0,1,0,1,0,16,4,0,1,80,0.0
0.92,0,1,0,0,0,19,1,0,2,48,0.0
0.939,0,1,0,0,0,16,0,0,1,139,0.0
0.926,0,0,1,0,0,10,0,0,1,70,0.0
0.855,0,1,0,0,0,14,1,0,1,56,0.0
0.624,1,0,0,0,0,2,3,0,0,59,1.0
0.624,0,1,0,0,0,7,3,0,1,63,0.0
0.92,0,1,0,0,0,6,4,0,1,106,0.0
0.83,0,1,0,0,0,15,3,0,2,16,0.0
0.92,1,1,0,0,0,14,1,2,2,64,0.0
0.624,0,1,1,0,0,6,1,0,1,51,0.0
0.624,0,0,0,0,5,2,0,3,0,83,0.0
0.624,0,1,0,0,0,5,2,0,1,21,1.0
0.92,0,0,1,0,0,2,2,0,1,19,1.0
0.866,0,0,0,3,0,9,1,0,10,53,0.0
0.92,0,1,0,0,0,1,1,0,4,146,1.0
0.887,0,1,0,2,0,0,0,0,1,59,0.0
0.926,0,0,2,1,0,16,4,4,10,101,0.0
0.5579999999999999,0,1,0,0,0,5,3,3,10,141,0.0
0.802,1,1,0,0,0,8,1,0,2,22,1.0
0.579,0,0,0,0,2,15,1,0,0,68,1.0
0.91,0,0,1,0,0,2,1,0,0,78,1.0
0.893,0,0,0,2,0,5,1,0,1,10,0.0
0.92,0,1,0,0,4,1,1,1,1,28,0.0
0.926,0,1,0,0,0,1,3,0,10,21,0.0
0.698,0,0,1,0,0,1,3,0,0,34,0.0
0.92,0,1,0,1,0,16,1,0,10,24,0.0
0.92,1,0,1,0,0,9,1,0,2,34,1.0
0.92,0,1,0,0,0,15,2,0,10,37,0.0
0.92,0,1,0,0,2,1,1,0,10,33,0.0
0.887,0,0,2,2,2,3,3,0,1,12,0.0
0.897,0,1,0,1,0,0,5,0,1,114,0.0
0.92,0,1,0,0,0,1,4,0,4,69,0.0
0.887,0,1,0,0,0,1,1,0,2,139,0.0
0.754,0,1,0,0,0,11,4,0,2,156,0.0
0.579,0,0,1,0,0,1,4,0,1,16,1.0
0.91,0,1,0,0,0,18,4,0,1,15,0.0
0.624,0,0,1,4,0,4,4,0,0,25,1.0
0.92,0,1,1,2,0,2,2,2,0,34,0.0
0.855,0,0,1,0,0,2,2,0,0,6,0.0
0.92,0,0,0,2,0,5,2,0,2,27,1.0
0.92,1,1,0,0,0,1,0,0,10,83,0.0
0.92,0,1,0,0,0,6,3,0,3,26,0.0
0.92,2,1,0,0,2,1,3,0,10,90,0.0
0.624,0,1,0,0,0,10,4,0,1,7,0.0
0.7879999999999999,0,1,0,2,0,1,1,1,1,56,0.0
0.92,0,1,0,0,0,1,1,1,1,80,1.0
0.624,0,1,1,1,0,5,0,0,2,23,0.0
0.92,0,0,0,4,0,3,0,0,0,11,0.0
0.92,0,1,0,0,0,6,0,1,1,11,0.0
0.92,0,1,0,0,0,17,2,0,1,48,0.0
0.91,0,1,0,0,3,1,1,0,1,10,0.0
0.926,0,0,1,1,0,9,0,2,2,2,0.0
0.893,0,1,0,1,0,12,0,0,4,11,0.0
0.691,0,1,0,0,0,7,0,0,1,96,0.0
0.91,0,0,1,0,0,1,0,0,1,6,1.0
0.92,0,0,1,0,0,7,0,0,2,10,0.0
0.848,0,1,0,0,0,12,0,0,1,36,1.0
0.624,0,1,1,0,0,6,0,0,3,56,1.0
0.91,0,0,0,0,5,9,0,0,2,56,1.0
0.92,0,1,0,1,1,1,0,0,10,32,1.0
0.899,0,0,2,0,0,4,0,0,0,18,1.0
0.91,0,1,0,1,0,9,3,5,2,324,0.0
0.924,0,1,0,0,0,7,6,5,2,184,0.0
0.92,0,0,1,1,0,19,6,2,4,36,0.0
0.855,1,1,1,0,0,2,5,3,1,49,0.0
0.895,1,1,0,1,0,15,0,0,1,56,0.0
0.92,0,1,0,0,0,1,3,0,10,98,0.0
0.624,0,1,0,0,0,12,0,0,1,6,0.0
0.735,0,0,0,0,0,15,0,0,10,18,1.0
0.624,1,0,2,0,0,5,0,0,1,32,0.0
0.624,0,1,1,0,0,1,4,0,1,58,1.0
0.895,0,0,1,0,0,6,3,0,2,73,0.0
0.92,0,1,0,1,0,1,1,0,1,21,0.0
0.899,0,1,1,1,0,13,6,1,1,20,0.0
0.92,0,1,0,0,0,5,3,0,1,56,0.0
0.92,0,0,0,0,0,1,7,2,10,6,0.0
0.624,1,1,1,0,0,2,3,0,1,4,1.0
0.939,0,1,0,0,0,13,2,0,1,54,1.0
0.92,0,1,0,0,0,7,1,0,1,57,0.0
0.926,0,1,2,1,3,1,4,0,3,1,0.0
0.91,0,1,0,1,2,5,4,2,1,50,0.0
0.92,0,1,0,0,0,13,6,0,10,10,0.0
0.91,1,1,0,0,0,1,6,0,1,46,0.0
0.926,1,1,0,1,0,20,1,5,2,4,0.0
0.926,0,1,0,1,0,15,0,0,1,94,0.0
0.92,0,1,0,0,0,8,0,0,1,106,1.0
0.92,0,1,0,0,0,17,0,0,10,96,1.0
0.8959999999999999,0,0,1,2,0,4,0,0,0,89,0.0
0.913,0,1,2,0,0,7,1,0,1,18,0.0
0.624,0,1,1,1,0,4,4,0,1,64,1.0
0.924,0,1,0,0,0,1,1,0,10,39,0.0
0.92,1,1,0,0,0,1,7,0,1,15,0.0
0.897,0,1,0,0,0,6,2,0,0,50,0.0
0.895,0,1,0,0,0,9,3,0,1,89,0.0
0.682,0,1,0,0,0,6,1,0,1,45,0.0
0.762,0,0,0,1,0,10,7,2,1,122,0.0
0.884,0,1,0,0,0,5,3,1,1,87,0.0
0.924,0,1,0,1,2,0,1,2,1,40,0.0
0.624,0,0,1,0,0,5,1,2,0,13,1.0
0.926,0,1,0,0,2,19,5,1,1,130,0.0
0.701,0,0,0,4,2,0,5,1,0,72,0.0
0.624,0,0,1,2,2,4,5,1,0,48,0.0
0.913,0,1,0,2,2,1,5,2,10,3,0.0
0.92,0,1,0,0,1,1,2,0,1,20,0.0
0.92,0,1,0,0,0,7,4,0,3,25,0.0
0.939,0,1,0,1,0,1,4,0,0,50,0.0
0.7659999999999999,0,0,1,0,0,3,4,0,0,182,1.0
0.55,0,1,2,0,5,6,6,0,1,23,1.0
0.926,0,0,1,2,5,1,6,0,0,65,0.0
0.926,0,1,2,0,0,10,2,0,0,44,0.0
0.624,0,1,0,0,0,10,2,0,2,9,1.0
0.624,0,0,1,0,4,1,2,0,0,42,0.0
0.926,0,0,0,2,4,8,2,0,0,155,1.0
0.624,0,1,0,1,0,8,5,3,0,12,0.0
0.897,0,1,0,1,0,13,2,0,0,73,0.0
0.698,0,1,0,0,0,1,4,0,10,54,0.0
0.7759999999999999,0,1,1,0,0,10,0,0,1,33,1.0
0.92,0,0,0,2,0,1,0,0,10,22,0.0
0.92,1,1,0,1,1,5,2,2,1,21,0.0
0.91,0,0,1,4,1,9,2,2,0,29,0.0
0.926,0,1,0,0,0,8,0,0,2,242,0.0
0.624,0,0,0,0,0,0,0,0,2,30,1.0
0.848,0,1,0,1,0,15,1,0,1,19,0.0
0.897,0,1,0,1,0,5,2,0,3,162,0.0
0.91,1,1,0,0,0,9,2,0,1,8,0.0
0.92,0,1,0,0,0,11,3,1,1,24,0.0
0.682,0,1,0,0,0,20,3,1,1,29,1.0
0.743,0,1,0,0,0,9,1,2,3,51,0.0
0.624,0,0,1,2,0,2,1,2,0,34,1.0
0.579,0,0,0,1,0,5,0,4,1,89,1.0
0.897,0,0,1,1,0,5,0,4,0,86,0.0
0.92,0,1,0,0,0,14,1,0,1,18,0.0
0.91,0,0,0,0,0,5,1,0,0,88,1.0
0.92,0,0,2,0,0,6,1,0,1,98,0.0
0.727,0,1,0,0,0,2,0,0,1,42,0.0
0.884,0,1,0,1,0,8,1,0,1,67,0.0
0.926,0,0,1,1,0,13,2,0,1,51,0.0
0.92,0,1,0,0,0,19,6,0,10,46,0.0
0.897,0,0,2,2,0,4,6,0,0,157,0.0
0.91,0,1,0,0,0,1,6,0,2,31,0.0
0.624,0,1,0,1,0,8,0,0,2,102,1.0
0.698,0,0,1,0,0,4,0,0,1,9,0.0
0.92,0,1,0,0,0,4,3,0,1,69,0.0
0.624,0,0,1,0,0,4,3,0,0,48,1.0
0.91,0,0,0,0,5,5,3,0,1,118,1.0
0.92,0,1,0,0,0,10,7,0,1,118,0.0
0.925,0,1,2,1,0,16,0,0,10,206,0.0
0.92,0,1,0,0,0,5,0,0,1,42,0.0
0.698,0,1,1,0,0,0,0,0,2,26,1.0
0.926,0,1,0,0,1,1,5,0,10,14,0.0
0.92,0,1,0,0,0,9,7,2,2,78,1.0
0.92,2,0,0,4,0,8,7,2,1,29,0.0
0.624,0,0,1,0,0,1,7,2,0,87,0.0
0.804,0,1,0,1,0,11,4,0,1,15,1.0
0.624,0,0,0,0,0,0,0,2,1,95,1.0
0.624,0,1,0,1,0,9,3,3,1,79,1.0
0.92,0,0,0,0,0,5,3,3,2,19,1.0
0.698,0,0,1,2,0,1,1,0,0,15,0.0
0.926,0,1,0,1,0,10,4,0,1,62,0.0
0.92,0,1,0,0,0,1,4,0,10,14,0.0
0.926,0,1,0,2,0,8,3,0,0,50,1.0
0.624,0,0,1,2,0,1,3,0,0,37,0.0
0.926,0,1,0,1,0,11,1,1,1,82,0.0
0.926,0,0,0,1,0,16,5,0,1,31,0.0
0.624,0,0,0,1,0,2,5,0,0,30,0.0
0.804,0,1,0,1,0,1,6,0,10,168,0.0
0.897,0,1,0,1,0,4,7,2,1,130,0.0
0.624,0,0,0,2,0,6,7,2,0,28,1.0
0.727,0,1,1,0,0,5,4,0,1,48,0.0
0.92,0,1,0,0,0,13,2,0,2,84,0.0
0.925,0,0,0,1,0,1,0,0,10,116,0.0
0.866,0,0,0,2,0,15,1,0,3,14,0.0
0.804,0,0,0,0,0,3,1,0,1,76,0.0
0.579,0,1,1,0,5,2,0,0,1,4,1.0
0.92,0,1,0,0,0,1,0,0,2,50,0.0
0.897,0,1,0,1,0,1,0,0,1,68,0.0
0.836,0,1,1,2,0,5,2,0,1,58,0.0
0.8270000000000001,0,0,1,2,0,5,2,0,0,214,0.0
0.624,0,0,0,1,0,16,2,0,2,64,1.0
0.887,0,0,0,2,0,1,2,0,0,45,0.0
0.92,0,1,0,0,0,1,4,0,1,72,0.0
0.624,0,1,0,0,0,1,4,4,0,128,1.0
0.624,0,1,0,0,0,13,2,0,3,53,1.0
0.624,0,1,0,1,3,16,5,0,1,30,1.0
0.92,0,0,1,0,0,1,5,0,1,20,1.0
0.856,0,1,0,0,0,8,5,0,2,22,0.0
0.855,0,1,0,1,0,15,6,0,0,334,0.0
0.887,0,0,0,1,0,2,6,0,0,69,0.0
0.92,0,0,1,2,0,3,6,0,0,36,1.0
0.74,0,1,1,0,0,6,3,1,2,136,1.0
0.802,0,1,0,1,0,18,1,0,2,50,0.0
0.924,0,1,0,0,0,5,1,0,1,126,0.0
0.698,0,0,1,0,0,1,1,0,0,74,1.0
0.91,0,1,0,0,0,10,2,0,1,20,0.0
0.926,2,0,1,1,0,1,2,0,2,50,0.0
0.624,0,1,0,0,0,17,1,0,3,42,0.0
0.91,0,1,0,0,0,5,0,0,1,37,1.0
0.887,0,1,0,0,0,13,0,0,10,106,1.0
0.893,0,1,0,2,0,12,1,4,10,109,0.0
0.624,0,1,0,1,0,14,7,0,1,87,1.0
0.923,0,1,0,1,0,1,1,0,1,26,0.0
0.92,0,1,0,0,0,1,2,0,3,54,0.0
0.802,0,1,0,1,0,11,6,0,1,20,0.0
0.92,0,0,0,4,0,1,6,0,0,47,0.0
0.92,0,1,0,0,0,1,4,0,10,70,0.0
0.926,0,1,0,1,0,17,1,0,10,19,0.0
0.913,0,1,0,0,0,11,0,0,2,62,0.0
0.855,0,1,0,1,0,8,0,0,2,24,0.0
0.92,0,1,0,0,3,10,0,0,1,10,1.0
0.91,0,1,0,0,0,8,1,0,10,87,0.0
0.926,0,1,1,1,0,11,7,2,1,22,0.0
0.92,0,1,0,0,0,19,2,0,10,294,0.0
0.926,0,1,1,1,0,12,1,0,2,91,0.0
0.698,0,0,0,1,0,13,0,0,0,131,0.0
0.887,0,0,1,3,0,7,4,2,10,124,0.0
0.579,0,1,1,0,0,8,4,2,1,21,0.0
0.802,0,0,0,3,0,10,1,2,10,73,0.0
0.92,0,1,0,0,0,15,1,0,1,46,0.0
0.939,0,1,0,0,0,1,5,0,2,65,0.0
0.624,0,1,0,0,0,5,0,0,1,7,1.0
0.624,0,1,1,0,0,10,7,0,1,286,1.0
0.89,0,1,2,0,0,7,0,3,1,31,0.0
0.5579999999999999,0,0,1,2,0,4,5,3,1,87,0.0
0.624,0,1,0,0,0,3,0,0,2,88,0.0
0.91,0,0,1,0,0,4,0,0,0,21,1.0
0.624,0,0,0,0,0,1,5,3,1,7,0.0
0.802,0,1,2,0,0,6,4,0,1,141,0.0
0.55,0,1,2,0,0,2,0,0,1,97,1.0
0.92,1,0,0,0,0,0,0,0,2,8,1.0
0.55,0,0,0,2,0,2,0,0,2,46,1.0
0.555,0,1,0,0,0,8,5,3,0,12,0.0
0.855,0,1,0,1,0,6,2,0,1,84,0.0
0.624,0,1,0,0,0,8,3,0,2,84,1.0
0.527,0,0,0,0,2,3,3,0,0,28,0.0
0.92,0,1,0,0,0,17,3,0,4,4,0.0
0.804,0,1,2,4,0,5,3,0,1,13,0.0
0.92,1,1,0,0,0,1,3,0,10,42,1.0
0.924,0,1,0,0,0,6,0,0,1,12,0.0
0.624,0,1,0,0,0,0,6,0,1,39,1.0
0.926,0,0,2,1,0,4,0,2,2,12,0.0
0.92,1,0,1,0,0,7,2,0,1,22,0.0
0.92,0,0,1,0,0,2,2,0,1,39,1.0
0.698,0,0,0,0,0,6,2,0,0,106,1.0
0.913,1,1,0,1,0,13,0,0,2,72,1.0
0.754,0,0,1,2,0,4,0,0,4,80,1.0
0.92,0,1,0,1,0,1,3,1,2,308,0.0
0.939,0,0,0,3,0,1,3,1,10,52,0.0
0.802,0,1,0,0,0,10,1,0,0,42,0.0
0.92,0,1,0,3,0,1,2,2,3,36,0.0
0.92,0,0,0,0,0,4,7,2,2,6,0.0
0.92,0,0,2,0,0,2,3,0,1,52,0.0
0.926,0,1,0,0,0,8,0,1,2,53,0.0
0.92,2,0,1,0,4,1,0,1,0,117,0.0
0.92,0,1,0,0,0,1,0,0,4,28,0.0
0.624,0,0,1,0,0,6,0,0,1,28,1.0
0.92,0,1,0,0,0,8,0,0,1,172,0.0
